Tweet,Label
@asafnevo4 @Tal_Aviram @EldadYaniv למה אתה פוסל את מנסור עבאס? מנסור הוא אח .... מוסלמי.,
"@AdirLM1 תמיכה של הערבים היא לגיטימית ,,אבל תומכי טרור לאאאאא",
"@EyalRichman @YairNetanyahu ""מחבל""? איך קבעת את זה חתיכת טינופת שמאלנית?",
@antoineeliaroni @ma_yagidu @netanyahu אנטישמי מגעיל,
@ShahadehAbou סמי אבו טאזז יאללה עוף לעזה יה מחבל,
"@attilus @Roy_Iddan ברור, כל מי שרצה לשרוף את המועדון, אומר לעצמו וואי וואי איזה איש רציני ניסנקורן,בא נתקפל. או שהוא הצליח לפקוד שליש להסתדרות ואז כולם מחוייבים.",
@tmgn66 הוא גם מתקשר ונפגש עם רוצח ומשפחתו (עזריה),
"@AfifAbuMuch @BarakRavid פרי תוצר, של שטיפת מוח שיורד מהשלטון ומחלחל מטה. במקום להילחם לשלב את ערבי ישראל. מחלחלים שטיפת מוח. לוקחים 5% מערבי ישראל שמנוגדים לדעת הרוב בצורה מהותית. והופכים את זה לכלל. חבל שכך הם פני הדברים",
"@Iddo_Cohen @nave_dromi עבריינים! פורעי חוק! הקשר לזהות יושבי הרכב כשמחפשים מניע(בדר""כ בגלל נקמה לאחר פיגועים או הפקרתם לפיגועי הערבים.)לתייגם כמניע לאומני ועל יהודים אסור שזה יידבק....יהודים אינם מחבלים,אינם חותרים לפגע וליצור פחד ללא הרף אצל הערבים. לא חונכו לשינאת ערבים. ומצוות ""ושמרתם לנפשותכם""",
@zonashellouis מאוד אני שונאת אותו אנטישמי,
מצאתי את זה ביוטיוב זה מצחיק רצח https://t.co/62fCWhPgMu,
@netanyahu שיאלללה איזה מקריות שהוא ערבי בדיוק כשאתה מנסה להחדיר לשון לטוסיק של ערביי ישראל. קוסם.,
@urizaki כמה מקומם שלא להבחין בין תומכי טרור לערביי ישראל שרוצים לחיות בדו קיום,
RT @UltraTaco2: מצאתי את זה ביוטיוב זה מצחיק רצח https://t.co/62fCWhPgMu,
RT @rubi77121651: אחמד טיבי עוזרו של רוצח ההמונים עראפת רואה ומתחלחל.,
"@GuyCamelmacher צודק לגבי הערבים אבל פחות לגבי הבייס הליכודי - ההפחדה מתומכי טרור ממריצה תבייס להתלכד סביב המנהיג שישמור עליהם. לא חושב שחוץ מכמה כהניסטים מפריע להם שביבי מדבר עם ערבים, אבל בלי ההפחדה מטרור תהיה אדישות גם אצלהם, יותר התעניינות בנושאים כלכליים ויירדו אחוזי ההצבעה גם לליכוד.",
"@Roy_Iddan שמע הוא לגמרי צודק. הצעקות עכשיו לא רוצים לעשות סדר, הם רוצים לשרוף.",
@HarvelaHarvey @OrHeller בפעם האחרונה שבדקתי אני לא ערבי,
"עולם מוזר - כלבי התקיפה המוסתים של הנוכל ניסו להצית את המאהל בבלפור, אבל הדליקו אותי 🔥 את הלילה ומחר אעביר לצד הגיבורים במאהל בבלפור שניצלו מנסיון רצח כשטרוריסטים ניסו להצית את המקום על יושביו. לא תנצחו https://t.co/JEDzo65pzk",
"@RegevOren @Berto___ מדובר כאן בחשוד בעבירה שנהרג בידי שוטרים - ככל הנראה שלא במתכוון. לא רוצח, לא מחבל. לא הורשע במאום. ממש כמו סלמון טקה שנורה בשוגג (ואולי ברשלנות) בידי קצין משטרה... לא זכור לי שהעלילו אז על נתניהו או ארדן שתנחומיהם להורים השכולים נובעים מ״קריצה״, או הזדהות עם עבריינותו חלילה. https://t.co/FUq6KBLgGI",
@OferShelah אתה מחבק תומכי ומעודדי טרור! נתניהו מחבק ערבים שמכבדים את המדינה היהודית והעומד בראשה.,
@omersmoon אני ממש מתחברת לגדי הם ממש מאזנים אותי טוב ותמיד החברים הכי טובים שלי הם גדי וגם אבא שלי גדי ואני תמיד מסתדרת איתם רצח וזריחת קשת זה אנשיפ ככ נעימים ןמצחיקים וזה המיקום האהוב עלי כי זאת אנרגיה מושלמת באמת וירח עקרב זה אחלה כי זה ירח מים ואני אוהבת אני יכןלה להסביר לך יותר בפרטי,
@Gil46937873 @Segev_Yuval השלום הטורקי-ערבי-ערבי לא יגן עליך מפני איראן. במזרח התיכון החדש מתגבש בחמש השנים הקרובות בהן ישראל ובעלי בריתה אינם קיימים.,
"מרצ מה אומרים?לא הגיע הזמן לאיזה סגר כללי בגדה?יש פה סכנת חיים(נכון שאתם וגם אני בעד מדינה פלסטינית)אבל עד אז,אם אפשר להצדיק סגר והגבלות(ואפילו לשבח את ביבי עליהם)בגלל וירוס ש%התמותה ממנו הם0.2%רק טבעי להטיל סגר מלא בגדה,לבדוק כל ערבי ולוודא שאינו קשור לזירת פח״ע @tamarzandberg https://t.co/r4jMqZdoU3",
"@ErezZadok1 אז אתה לא מצביע ומנסה לקבוע לנו איך להצביע. כמו ביבי ושותפות עם תומכי הטרור - רק לביבו מותר לשתף פעולה עם תומכי טרור, ולהעביר כספים למחבלים. האפשטיין שלך יותר חבר של המושחת מבלפור, מכל אחד אחר בישראל. https://t.co/ymidJ4hXKJ",
@ukehat @adibergman2 @Symbian4 @omeraricha @noam03197279 @WTDT61WXKg8Ke0t @TheRealJew_ @YinonMagal אז נתניהו תומך טרור כי קראת איזה טור? אוי זה מביך ביותר. עבאס לאחרונה אימץ ברור ופייסני. מהן הסיבות? כנראה שאתה צודק(פוליטיות ולא כנות). אבל למה זה צריך לעניין אותי כשהציבור בשטח מאמין אחרת?,
@Bar_ShemUr מרצ לעומת זאת צריכה לעשות חשבון נפש נוקב על ההתנהלות שלה בשנים האחרונות עם שני איחודים שגבלו בטמטום ואבדן זהות ולהציע לציבור את מה שידעה להציע בעבר. שמאל ציוני עם שותפים ערבים שוחרי שלום. היא צריכה לזחול למחילה של עיסאווי פרייג' שהיה פרלמנטר מצוין ואולי גם לגייס שוב את בוסקילה.,
הגיע הזמן שאזרחי ישראל הערבים יעשו מה שטוב להם חברי הכנסת ברשימה המשותפת לא מיצגים אותם אלא מיצגים את הרשות הפלסטינית ותומכי טרור https://t.co/5VT2GBCeA5,
"מספר אנשים שכבר ראו דבר או שניים בחייהם בכל הקשור לאלימות מתנחלים+צבא בשטחים, אמרו לי שאלימות ברמות, תכיפות ופיזור גיאוגרפי כמו בשבועיים האחרונים, לא נראתה הרבה מאוד זמן. לכולם ברור שרצח של אזרח/ית פלסטיני/ת הוא רק עניין של זמן. הוצאות להורג מטעם הצבא, הם בכלל לא סופרים. https://t.co/eZV0v6VQbw",
"@dgol2 @ShemuelMeir @freyisrael1 השמאל הגזען, הפריבילג, המדיר והמתנשא, מהשכונות הלבנבנות וההומוגניות שלו, שרובו לא ראה ערבי בחיים שלו, ילמד את הבייס של ביבי על יחס לערבים? הצחקתם את רבי. בימין אוהבים ומתייחסים בכבוד לערבים שבעדנו ושונאים את הערבים שנגדנו. אצלכם זה הפוך🤦🏻‍♂️",
@omerbabai ממש פיגוע דקירה,
@ShahadehAbou ימטורלל גם למצודת זאב ולבלפור הוא נכנס בשקט הוראות של השבכ כמו שאמרה כנרת אתם לא מייצגים את הציבור שלכם רק את המחבלים של עראפת ימח שמו שבת שלום ומבורך עם ישראל חי וקיים למרות הטרור הערבי וטרלול של השמאל,
"@MoranT555 @SuleimanMas1 ברוב המקומות זה לא ככה וכשזה קורה זה בגלל האופן שבו המשטרה מטפלת. יש חוסר אמון מוצדק וצריך לשקם את האמון ולעבוד עם האוכלוסיה, לא להתנהג כאילו זו עזה.",
@512WAHID ברור .תודה. הספקתי לשכוח. כשהייתי ילדה קראו לזה לחם ערבי.,
"@OmriYechiel @amichaicohn @amit_segal אבל ממתי מפגינים התחשבות במי שנחשד כמחבל? כאשר אבו-אלקיען סתם הואשם בהיותו מחבל (נזכיר שאפילו ביבי התנצל בסוף) הריקלינים הפגינו קיטונות של שנאה כלפיו, למה דווקא לאהוביה מגיע להנות מהספק?",
"@frankcastle85 @adibergman2 @Symbian4 @omeraricha @noam03197279 @WTDT61WXKg8Ke0t @TheRealJew_ @YinonMagal אל תוריד את הדיון לרמה נמוכה. לא טענתי שנתניהו תומך טרור, והטור הזה לא גרם לי לשנות את מחשבותי, רק הוסיף איזשהי זוויות שלא הכרתי ושהשפעתה לא ברורה. הלוואי שאתה צודק ואני טועה. באמת. הלוואי שתקום לערביי ישראל מנהיגות אמיתית ושתפ עם הימין. ימים יגידו מי צודק. שבת שלום ידידי.",
@bardugojacob עלוב הנפש הנוכל מבלפור מסובב את כל חסרי האונה בכת-דה-בולשיט לספר איך לו מותר לעשות ברית עם תומכי טרור😂😂😂 נראה לך שכולם פסיכים במדינה?! מחכה לראות את הפרצוף שלך ביום מתן גזר הדין שיעיף את נתניהו למעשיהו. https://t.co/cQLutQ9aYY,
"@attilus תוהה אם ביבי יביא ערבי על מלא למקום ה-5 ברשימת הליכוד, או שיסתפק בשיבוץ של אורלי לוי-אבותכסיס כנציגת מרצ ברשימת הליכוד",
"RT @dror_etkes: מספר אנשים שכבר ראו דבר או שניים בחייהם בכל הקשור לאלימות מתנחלים+צבא בשטחים, אמרו לי שאלימות ברמות, תכיפות ופיזור גיאוגרפי…",
@talgilboa לא לשחוט? חי בתוך עמי אנוכי....,
"@JoshBreiner א. הוא גנב ב. פלסטיני תוקף זה מחבל ג.חובה על צה""ל להגן על התושבים היהודים ועח רכושם ד.מזגן? קר פצצות לא עדיף מדורה??",
@tetero111 אין סיכוי אם יכניס שר ערבי זה האס שלו,
נועה ריטמן. פוטין רצח את סבא. בייבי בובה פוליטית. מיסכן יגאל עמיר. תימני. סטודנט למישפטים. ראיסה,
@Ben63875505 @avribloch עוכר ישראל תיקרא לנבלה שהביא זבל כמוך,
@OferShelah נכון. אסור היה להתכופף בשום אופן ובשום סיטואציה בפני נאשם בפלילים. תתחברו כולם יחד ותקימו מפלגה אחת נגד המושחת. וגם תוסיפו חכ ערבי.,
@myb1tches אבל את אייקון רצח,
@judash0 לא נוער שוליים ולא נעליים אלו טובי בניכם. תוצאה ישירה של שנים כיבוש ואידיאולוגיה גזענית,
"עכשיו דמיינו שכדי לבוא לנקום בהקטור שלא יודע את מי הרג אכילס מתלבש כבן דודו ומגיע לכאורה לנקום את רצח בן דודו תארו שהקטור לאחר ש""הרג"" את אכילס מגיע לקרב עם לכאורה בן דודו. הקרב הזה נגמר אחרי שניה לטובתו של אכילס. Just saying",
מה קיבל המחוסן המיליון? צו הריסה?,
@waldagan1 מאחל שבתו תתחתן עם ערבי ושתהיה מאושרת מזה! אה והוא גם בטח הומופוב אז שייצא לו בן הומו,
"@roysharon11 רועי שרון פרסם את זה? עיתונאי כלשהו? לא? אז אני אכתוב: לפני כמה דקות, ערבים ניסו לשרוף יהודים באמצעות 3 בקבוקי תבערה על רכבים, על כביש 5 ליד צומת גיתי אבישר. הדם שלנו לא כלכך יקר כמו של הערבים, מה לעשות. אז לא מדווחים. העיקר ש""בכירים במערכת הביטחון"" חוששים מהסלמת המתנחלים🙄",
@ShahadehAbou ברור מחבל ארור היית מעדיף שמחבל מעזה או רוצח ילדים היה מגיע תומך טרור עלוב יושב בכנסת בחסות בג״ץ,
"RT @attilus: זה כבר בחוץ ביג טיים: שת""פ מלא עם מנסור עבאס וחיזור אחר קולות במגזר; סער מחפש ערבי/ה לרשימה; לפיד מודיע שירכיב ממשלה בסיוע הער…",
@netanyahu אדוני.ראש.הממשלה.תדע.לך.אדוני.יש.לך.הרבה מצביעים.במגזר.הערבי.תשנה.גישה.למגזר. תבקר. כמה.שיותר.אני.גדיר.מוחמד.שרתתי.במערכת. הבטחון.20.שנים.אני.הסתבבתי.בכפרים.בא מת. יש.לך.אהדה.רבה.,
@brown_johnbrown רצח,
מוחמד של הבייס!! https://t.co/2rBtTwxQNG,
"@Maybe__Ido הצורה שאתה מסמפל תווקאל והאורגן עם הדיסטורשן מזכיר את sewerslvt אחושרמוטה, אבל זה טוב רצח תנסה להוסיף יותר עניין שיהיה פחות רפטטיבי, לא עפתי על הווקאל שנכנס עם המלא רוורב בסביבות הדקה ועשרים",
"@MatanHorovitz @Boaz_Cohen @AmirBenDavid זה אחד הדברים הכי מבאסים; אתה עובד, רוצח, שולח אנשים לרצוח, נעצר כל יומיים, בסוף יקראו לך ״בן של בכיר בעולם התחתון״",
"@ilovemyCat4life @JoshBreiner פלסטיני תוקף הוא מחבל ? זה נשמע קצת צבוע, הרי אפשר להגיד אותו דבר כל נערי גבעות",
"הקרב על הגנרטור. על פי הדיווחים פלסטיני אחד נפצע קשה מירי כוחות צה""ל באירוע הזה באזור הכפר יטא. עוד יום באיו""ש @idfonline https://t.co/gPOjmaIB9I",
"RT @Sharon_Luzon: אם אתה פלסטיני בגדה, יהרגו אותך בגלל פק פק. https://t.co/4LLOCDKsTK",
"@waldagan1 תפסיק להכליל. אני גרה בישוב שחצי ממנו חובשי כיפות. האחיות בישוב הן ערביות דתיות (עם תלבושת מסורתית), רופא ערבי, ואין שום בעיה להיבדק, להתחסן או לקבל כל טיפול אחר.",
"RT @Yoglas74: עולם מוזר - כלבי התקיפה המוסתים של הנוכל ניסו להצית את המאהל בבלפור, אבל הדליקו אותי 🔥 את הלילה ומחר אעביר לצד הגיבורים במאה…",
"@zehavagalon פייק הוא אמר ״נעים לקלפיות״ אזרח נע לקלפי עדר נוהר בגבעות תפסיקי לשקר לציבור ולהסית נגד ראש הממשלה. ההסתה והרשע שלכם מפסיד בכל פעם, תבינו כבר למה. מאז רצח רבין הציבור עשה שיעורי בית ומחרבן על כל המסיתים, מימין ומשמאל.",
"@IDF terrorists? כשאתם הורגים ילדים קטנים בלי שום סיבה, יורים טילים על עזה שהורסים עשרות מהבתים והורגים משפחות, רוצחים אנשים רק בגלל שהם ערבים, אתם לא טרוריסטים? אתם המדינה הכי טרורסטית וגזענית, אתם מגעילים",
RT @DRUKMAN97: @zehavagalon פייק הוא אמר ״נעים לקלפיות״ אזרח נע לקלפי עדר נוהר בגבעות תפסיקי לשקר לציבור ולהסית נגד ראש הממשלה. ההסתה והרש…,
@erezdied מה הסגנון של ג׳יאנט סוואן? רציתי לשמוע כי הבנתי זה עצוב רצח,
"@OferShelah אתה מבין מה ההבדל בין לפנות ל*ציבור* הערבי אשר רוצה להשתלב במדינה ולחיות חיים טובים ולבקש ממנו להצביע ליכוד, לעומת להקים ממשלה בקולות *הרשימה המשותפת*, אשר קוראת להשמיד את המדינה, ותומכת במחבלים ובאיראן?",
"הירי בפלסטיני הוא ניסיון רצח. לא הגנה עצמית, לא סכנת חיים, ירי מטווח קצר על מנת להרוג- ניסיון רצח. מנחש שהחייל יקבל גג שעה ביציאה ושביבי לא יתקשר למשפחת הפצוע אנוש.",
"@Ahmad_tibi הזייה, מקווה שהסיכוי שיקבל קול ערבי קלוש",
@cch444444 @bardugojacob אנחנו מזכירים שוב שאנחנו לא נגד ערבים אלא נגד תומכי טרור. ישנם ערבים מצויינים אשר אנחנו בהחלט יכולים לשתף איתם פעולה. אני בוטחת לחלוטין בשיקול דעתו של ביבי. הוא מצטיין בחושים חדים לדעת מה טוב לעם ישראל ומה צריך לעשות כדי להביא אותנו לחוף מבטחים,
"@Eldude86 בדרך כלל זה אומר שונה ממה שאתה תמיד עושה. אם אתה תמיד מכין סלט ערבי קצוץ דק, תעשה חיתוך גס ותשים גבינה בולגרית... שיהיה מעניין",
"שמישהו יסביר לליכודניקים כרותיי האונה, שונאיי הערבים, שמלקם מחזר אחריי ערבים עכשיו. כמה זמן ייקח לג'אנגל הזה, להניף את דגל פלסטין כשוחריי שלום?",
"מעניין כמה ערבים בסיכון לא הצליחו להתחסן באותו יום, *למרות שקבעו תור*, רק כי מר נתניהו נמצא בקמפיין בחירות המתחם הרי נסגר טרם בואו 'המפתיע' על ידי כוחות הבטחון, *בידיעתו המלאה*... (שכן ב'תומכי טרור מובהקים' עסקינן) מישהו יודע כמה? https://t.co/2texsD7lq8",
@Hamato_Y @tamarzandberg רצח חתיכת מטומטם המחבל ברח מהמשטרה ונהרג זה סופו של כל מחבל אפילו שהוא יהודי,
@BrakLior @arrhton @HShezaf מופת בשבילך זה לרצוח אדם כדי לגנוב ממנו גנרטור? נראה לי שיש לך בעיה,
"RT @YarkoniNeri: מעניין כמה ערבים בסיכון לא הצליחו להתחסן באותו יום, *למרות שקבעו תור*, רק כי מר נתניהו נמצא בקמפיין בחירות המתחם הרי נסגר…",
"@OrHeller תקרית אלימה? עוד נסיון רצח ע""י חייל שיטוייח (סביר שיהיה רצח, הפצוע במצב אנוש)",
@Ori2020 @waldagan1 ושלבן ההומו יהיה בן זוג ערבי...,
"@MD59771959 @eitanerez @liorchorev אין עוררין לגבי הפרטים. השאלה עלתה כי הצייצן שהגבתי לו, רשם שזה משול להכנס לבית של פלסטינית, לאנוס ולשדוד אותה. נשמע מגוחך להוציא כזה דבר מהפה או מהמקלדת, ועוד אדם שמתהדר בכל תאריו... האם זה אותו מצב? לדעתי, לא לדעת הצייצן, כן",
@ynetalerts אולי בגלל ש-3 מיליון פלסטינים חיים תחת כיבוש? 🤔,
"@zahavabitton זו לא טיפשות, זה ניצול הדדי. חבל שהשמאל והמרכז לא היו מספיק חכמים לשלב את החברה הערבית עוד קודם. כעת, לתוך הווקום המנהיגותי של ערביי ישראל נכנס האיש הכי ציני בפוליטיקה הישראלית. הוא ישתמש ויזרוק, אבל אחריו אני מקווה שישבר מחסום הטיפשות של השמאל ותהייה נהירה לשת""פ יהודי ערבי.",
"אחרי ""תותים ערבים"", עכשיו יש גם ""חיסון ערבי"". אם זו היהדות, אני רוצה לצאת 🤮 https://t.co/w8sSRBbWYn",
ובדקה ה-95 הוא מפצה אותנו עם כיבוש פנדל שהשיג עומר אגבדיש. https://t.co/9CbGoE3rz7,
@OferShelah יש מי שרוצה ללכת עם אחמד ויזבאק לממשלה ויש מישהו שדואג לאזרחים ישראלים ערבים ( שאינם תומכי טרור) מה רע? למה נכנסת לללחץ מזה?,
"@Nadav_Eyal זו בהחלט יעילות. כדאי לעשות בקופות החולים happy hour בסוף היום, במקום להשמיד מנות חיסון.",
@rutirutiiii @ofercass @YTB2018 שאיילת שקד היא תומכת טרור (יהודי),
"RT @YairNetanyahu: @OferShelah אתה מבין מה ההבדל בין לפנות ל*ציבור* הערבי אשר רוצה להשתלב במדינה ולחיות חיים טובים ולבקש ממנו להצביע ליכוד,…",
"RT @yarivop: הירי בפלסטיני הוא ניסיון רצח. לא הגנה עצמית, לא סכנת חיים, ירי מטווח קצר על מנת להרוג- ניסיון רצח. מנחש שהחייל יקבל גג שעה ביצ…",
@Ahmad_tibi כנראה שצריך יהודי ראש ממשלה לדאוג לעם שלך שום ערבי כמוך לא ידאג להם כמו שנתניהו עושה גם ברשות הפלסטינית וחמאס יודעים שרק ישראל היהודית תדאג לאזרחים שלה אני מתפלא עליך אחמד,
"@MD59771959 @eitanerez @liorchorev אז שנינו תמימי דעים בנושא, זו טענתי. אישית, הענישה בישראל לגבי פיגועים משני צידי הקו רופסת מאוד(דעתי) אין הרתעה, אין שום פחד, ואין שום עונשין שמחזיק מים. לירות במחבל על הרצפה - זה לא הומני. השאלה הנכונה כנראה צריכה להיות מה עושים עם מחבל על הרצפה.",
@_tpwkemily תסתכלי על הצד החיובי כיף רצח להכין לחם מחמצת משאור וזה גם טעים בטירוף,
"@EyHDBr3tvEP2ecn @netanyahu הזוי כמה את צודקת, בימים אלו עדיף חבר ערבי על חבר שמאלני. הזוי.",
"כמה רוע: לוקחים בשיא החורף לפלסטינים חסרי כל את הגנרטור הקטן והישן שלהם. אין מי שיגן אליהם, להם לא ידאגו במרכזי המפלגות ובלשכות השרים. בידיים חשופות הם נאבקים, ללא אלימות להחזיר לעצמם את רכושם הדל. לפתע יריייה, חברם מדמם ונפצע אנוש, לא נשאר להם כלום חוץ מלצעוק ולבכות. כיבוש מסריח",
@MRZedan15 @Ahmad_tibi אין לי חבר אחד ערבי. ואני הץבהחלט לא אוהב ערבים. אני גם לא אוהב יהודים.אני גם לא אוהב כלבים. אני אוהב את הכלב שלי בלבד. ואת האישה שלי.ואת הילדה שלי. איני יכול לאהוב מי שאיני מכיר.וגם ממש מתקשה לשנוא אותו.,
"@O3MGQsGT17WjQe3 @bezalelsm עוד לפני 1948 שנת הטיהור האתני שיא ההתעמרות הציונית בפלסטינים חוללו הורינו והוריהם בפלסטינה בארץ ישראל שואה לפלסטינים , אסון הנמשך מאז . יותר מ 73 שנים והנכבה לא נגמרת ! לאחר שהורינו , הסבתות והסבים שלנו גנבו את פלסטין , ירשנו אנו את הרכוש הגנוב . עלינו לקחת אחריות ולהכיר בנכבה",
"RT @yarivop: כמה רוע: לוקחים בשיא החורף לפלסטינים חסרי כל את הגנרטור הקטן והישן שלהם. אין מי שיגן אליהם, להם לא ידאגו במרכזי המפלגות ובלשכו…",
"@bardugojacob אין לתאר, מ- ""תומכי טרור מחבקי מחבלים נוהרים באוטובוסים"" כאשר היריבים הפוליטיים רוצים שתפ עם נציגי 20 אחוז מאזרחי ישראל, הישר לחיבוק חם ואוהב עם התנועה האיסלאמית כאשר זה משרת אותו, להקיא ממכם",
"ירי מטווח קצר באדם לא חמוש. האיש גוסס כעת, תכף ימות, נרצח על ידי חיילי כיבוש. עבורם ועבור מי ששלח אותם - חיי אדם פלסטיני פחותים מערך של גנרטור מחורבן. https://t.co/CWrsLaAIET",
"@DetectiveF2 @eitanerez @liorchorev זה לא לענין מה עושים עם מחבל על הרצפה, יש לצהל מספיק הוראות גם לזה, אין לי מושג בזה",
"RT @Lord_Bealish: @netanyahu זה או עבאס או שב״ס. או ברית של כל המפלגות הציוניות, או ברית של נאשם בפלילים עם כל המפלגות האנטי ציוניות, כו…",
@_NDV_ הם אחכ הולכים לשרוף את כל ה 0.00000000000000000000000000000000000004 סנט שירוויחו מהמהלך? אחרת לא שווה,
@Ahmad_tibi מישהו בדק מהן הדרישות שלו לשחרור החטופים במרפאה? או שלא מנהלים משא ומתן עם טרוריסט?,
@ariel_elharar_ במקרה הוא ביישוב ערבי איזה צירוף מקרים,
@ShahadehAbou מחבל מדבר!!,
"@zehavagalon @Erez_Lapidot תמיד אמרתי ששר ערבי משמעותי ראשון יגיע מהליכוד. אתם רציתם להשתמש בערבים ""רק להצבעה אחת"" כלומר רק בשביל להדיח את ביבי. לדפוק ולזרוק כמו שאומרים בחבר'ה. הם לא מטומטמים כמו שאתם חושבים. כמו שביבי מצא את המתונים בעולם לעשות איתם שלום כך הוא מצא את המתונים אצל ערביי ישראל.",
"@urizaki חחח... עוד דוגמא לטימטום/צביעות/רוע של אנשי השמאל המטורלל. דאגה לחיסונים של ערביי ישראל שווה מבחינת המפגרים האלו להקמת ממשלה עם מהללי טרור שהם הזרוע הפוליטית בישראל של החיזבאללה, החמאס ומשטר האייטולות",
"שנה לחיסול קאסם סלימאני | מפקד הג'יהאד האיסלאמי, זיאד נחאלה: סלימאני הדריך את הפלגים בעזה כיצד לייצר רקטות ושלח לרצועה עשר ספינות נשק @JackyHugi",
"RT @GLZRadio: שנה לחיסול קאסם סלימאני | מפקד הג'יהאד האיסלאמי, זיאד נחאלה: סלימאני הדריך את הפלגים בעזה כיצד לייצר רקטות ושלח לרצועה עשר ספ…",
@nirelkabetz אני חושב שהחיבור עם מנסור עבאס נתן לו תחושה שהוא יכול למשוך ציבור ערבי להצביע לו.,
"@alon_inbar @gildi1214 @BarakRavid באיזה טרור מעורב הנער שנרצח ע""י השוטרים העבריים?",
"@Eli19792 @GuyCamelmacher 2. פחות מעורבים בהרג על רקע לאומני לעומת גם הפלשתינים וגם הישראלים היהודים - אם כזה אכפת לך מטרור אז תתן לפלשתינים אזרחות זה יכול להפחית טרור. גם הרבה נשים נרצחות ע""י בעליהן - אתה בעד לשלול זכות הצבעה מגברים?",
RT @NoaLavi6: @urizaki בפעם המיליון. אין בעיה עם ערבים. יש בעיה עם תומכי טרור!,
"RT @ofercass: ירי מטווח קצר באדם לא חמוש. האיש גוסס כעת, תכף ימות, נרצח על ידי חיילי כיבוש. עבורם ועבור מי ששלח אותם - חיי אדם פלסטיני פחות…",
"@GLZRadio @JackyHugi גל""צ כמה סלימאני בציוץ אחד לכו לחבק פלסטיני.. תירגעו קצת",
@Roni_Yona_ צריך לעצור אותם את המנוולים שמנסים להשמיד ראיות,
"דיווח: פלסטיני נורה בעימות עם חיילים באזור חברון, מצבו אנוש https://t.co/cp545B2r0E",
@Pearl_Alon @BarakRavid אבנים הורגות. אם זה היה נער פלסטיני היו קוראים לו מחבל.,
"RT @EliHoter: אפילו פינגווין קיסרי, אחרי חורף ארוך באנטרארטיקה לא מחזר בכזה מרץ אחרי זוגתו כמו ביבי אחרי המגזר הערבי. האיש שכל השנים זרע שנ…",
@michelletelaviv אפילו חמאס לא יחטוף אותה,
בראש שלי היה לשיר הזה קליפ צבעוני רצח בצורה שתעוור את העין.. מה זה,
"@aniveodanizeani @ilovemyCat4life @JoshBreiner בהחלט אפשר וצריך - כל אחד שתוקף חיילים הוא מחבל. אין ספק. לדעתי הם גם צריכים לשבת באותו תא ביחד. כל אחד שמרים יד או אבן על חייל צה""ל או שוטר או אזרח אחר בשביל להשיג מטרה פוליטית הוא מחבל. עם זאת, אפשר להבין את היחס השונה שמשווים את מספר החיילים שפלסטינים רצחו למספר שמתנחלים רצחו.",
"@antoineeliaroni אני שונאת גזענים. אבל אני גם שונאת את כל מיליון האנשים שמגיבים ""פגשתי פעם ערבי והייתי מנומס אליו ולא גזען!""",
@shimon1491 ויאיר לפיד ימשיך לכנות אותם זועביז ותומכי מחבלים.,
"RT @PhoenixSandBird: @netanyahu זה לא עוזר כשראש ממשלה מבצע פיגוע כלכלי באזרחים ולא מעביר תקציב מדינה שמשתק את תפעול משרדי הממשלה, טרפוד מי…",
"@BrakLior @jose23317578 @arrhton @HShezaf לא. אבל א. זה לא משנה. ב. הם תחת כיבוש וחיים באפרטהייד, ואתה לא.",
"@zahavabitton ביבי ענק, ביום הבוחר הוא יסביר לכם מאיפה הדג משתין, אנחנו לא שונאים ערבים אנחנו שונאים תומכי טרור, ואם זה לא מובן לך את בבעיה אתם שןנאים כל דבר שהימין אוהב, עושה, בטוח שאין לך חברים אנשי ימין, לעומת אנשי ימין שיש להם חברים טובים מהמגזר",
RT @AdelDavid12: @urizaki כמה פעמים נסביר?? ערבים - סבבה תומכי טרור - פויה בסוף זה ישקע.,
@HShezaf תמונות הממחישות את המשך ההתפוררות של צה״ל כצבא כיבוש,
"@FMaklada @AmunFadi זה שהשמאל מפחד משת""פ אמיתי עם נציגי המגזר הערבי זה נכון ומצער, אחרי שנים של הסתה של הנאשם ""הערבים נוהרים"", ""ביבי או טיבי"" ו- ""מחבקי מחבלים"". ואחרי שזה נאמר, השימוש הציני והדוחה שהמסית הלאומי עושה עכשיו במגזר הערבי פשוט להקיא, כשיסיים להשתמש בכם תחזרו לצערי להיות ""תומכי טרור"".",
RT @anatboaz1959: @urizaki קשקשן בשקל לנתניהו אין בעיה עם ערבים יש בעיה עם תומכי טרור וגם אתה יודע אבל אתה רגיל להשפריץ כלום ושום דבר,
"@adibergman2 @ZigManD88 @YinonMagal בנט השקרן השפל הכניסאת שוברים שתיקה ובצלם למערכת החינוך , עם שטיח אדום , בנט הוא פיגוע לימין , שמאלני שקרן מתעבת שקרנים על חשבון המדינה , אך ורק נתניהו",
@Eli_Bitan שאיאד לא ניסה לרצוח לפני שנרצח.,
מלך ציוני https://t.co/yxCgrNa2ur,
"כשלא מגיבים על טרור של נוער הגבעות בזמן ובמקום, האנרכיה משתלטת!!! תודה לימניים שעוצמים עיניים!!! טרור זה טרור!!! https://t.co/tTY8Nn0flo",
